game_num,team_health,team_count,team_avg_health,team_resource,o_team_health,o_team_count,o_team_health_avg,o_team_resource,result,time_ticks
876,0.13333333333333333,1,0.13333333333333333,1,0.0,2,0.0,4,W,129
877,0.43333333333333335,1,0.43333333333333335,4,0.0,2,0.0,5,W,81
878,0.1,1,0.1,0,0.0,2,0.0,2,W,71
879,0.23333333333333334,1,0.23333333333333334,4,0.0,2,0.0,3,W,163
880,0.0,1,0.0,4,1.3333333333333333,2,0.6666666666666666,6,L,85
881,0.9,1,0.9,5,0.0,2,0.0,1,W,99
882,0.06666666666666667,1,0.06666666666666667,4,0.0,2,0.0,7,W,189
883,0.23333333333333334,1,0.23333333333333334,2,0.0,2,0.0,5,W,181
884,0.5333333333333333,1,0.5333333333333333,0,0.0,2,0.0,2,W,65
885,0.9,1,0.9,0,0.0,2,0.0,1,W,67
886,0.0,1,0.0,0,1.0333333333333334,2,0.5166666666666667,2,L,65
887,0.16666666666666666,1,0.16666666666666666,3,0.0,2,0.0,2,W,89
888,0.43333333333333335,1,0.43333333333333335,6,0.0,2,0.0,3,W,91
889,0.3333333333333333,1,0.3333333333333333,5,0.0,2,0.0,3,W,93
890,0.0,1,0.0,10,1.1666666666666667,2,0.5833333333333334,0,L,75
891,0.1,1,0.1,10,0.0,2,0.0,3,W,145
892,0.6333333333333333,1,0.6333333333333333,0,0.0,2,0.0,3,W,75
893,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.0,4,W,73
894,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,2,W,69
895,0.43333333333333335,1,0.43333333333333335,0,0.0,2,0.0,1,W,81
896,0.03333333333333333,1,0.03333333333333333,0,0.0,2,0.0,4,W,75
897,0.3,1,0.3,0,0.0,2,0.0,2,W,67
898,0.26666666666666666,1,0.26666666666666666,2,0.0,2,0.0,5,W,73
899,0.4,1,0.4,0,0.0,2,0.0,3,W,65
900,0.06666666666666667,1,0.06666666666666667,0,0.0,2,0.0,1,W,77
901,0.3,1,0.3,0,0.0,2,0.0,6,W,71
902,0.13333333333333333,1,0.13333333333333333,0,0.0,2,0.0,3,W,121
903,0.0,1,0.0,0,1.0333333333333334,2,0.5166666666666667,6,L,69
904,0.2,1,0.2,0,0.0,2,0.0,5,W,117
905,0.2,1,0.2,1,0.0,2,0.0,4,W,127
906,0.13333333333333333,1,0.13333333333333333,2,0.0,2,0.0,9,W,125
907,0.0,1,0.0,0,0.5,2,0.25,9,L,141
908,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.0,3,W,95
909,0.6,1,0.6,0,0.0,2,0.0,5,W,91
910,0.6,1,0.6,0,0.0,2,0.0,8,W,177
911,0.0,1,0.0,4,1.1333333333333333,2,0.5666666666666667,4,L,73
912,0.6666666666666666,1,0.6666666666666666,3,0.0,2,0.0,4,W,105
913,0.3,1,0.3,0,0.0,2,0.0,2,W,61
914,0.6,1,0.6,2,0.0,2,0.0,0,W,99
915,0.0,1,0.0,10,1.0333333333333334,2,0.5166666666666667,4,L,77
916,0.5666666666666667,1,0.5666666666666667,3,0.0,2,0.0,3,W,101
917,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.0,6,W,107
918,0.5,1,0.5,0,0.0,2,0.0,3,W,85
919,0.0,1,0.0,9,1.5333333333333332,2,0.7666666666666666,4,L,139
920,0.13333333333333333,1,0.13333333333333333,0,0.0,2,0.0,6,W,103
921,0.3,1,0.3,2,0.0,2,0.0,4,W,91
922,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,5,W,131
923,0.0,1,0.0,0,1.0333333333333332,2,0.5166666666666666,5,L,89
924,0.0,1,0.0,10,2.0,2,1.0,3,L,155
925,0.0,1,0.0,4,0.16666666666666666,2,0.08333333333333333,7,L,139
926,0.0,1,0.0,1,0.7333333333333333,2,0.36666666666666664,6,L,169
927,0.0,1,0.0,10,1.2,2,0.6,1,L,67
928,0.23333333333333334,1,0.23333333333333334,10,0.0,2,0.0,4,W,125
929,0.06666666666666667,1,0.06666666666666667,0,0.0,2,0.0,10,W,175
930,0.13333333333333333,1,0.13333333333333333,10,0.0,2,0.0,3,W,151
931,0.0,1,0.0,4,1.1,2,0.55,5,L,87
932,0.6666666666666666,1,0.6666666666666666,2,0.0,2,0.0,7,W,147
933,0.6,1,0.6,0,0.0,2,0.0,5,W,95
934,0.0,1,0.0,10,1.0666666666666667,2,0.5333333333333333,5,L,293
935,0.0,1,0.0,10,1.1333333333333333,2,0.5666666666666667,1,L,149
936,0.36666666666666664,1,0.36666666666666664,2,0.0,2,0.0,3,W,87
937,0.0,1,0.0,10,0.4,2,0.2,0,L,129
938,0.0,1,0.0,4,1.3666666666666667,2,0.6833333333333333,1,L,57
939,0.0,1,0.0,2,1.1,2,0.55,3,L,53
940,0.9333333333333333,1,0.9333333333333333,9,0.0,2,0.0,5,W,183
941,0.0,1,0.0,4,1.1333333333333333,2,0.5666666666666667,4,L,81
942,0.0,1,0.0,2,1.4333333333333333,2,0.7166666666666667,0,L,63
943,0.6666666666666666,1,0.6666666666666666,4,0.0,2,0.0,3,W,95
944,0.23333333333333334,1,0.23333333333333334,0,0.0,2,0.0,6,W,119
945,0.0,1,0.0,2,0.03333333333333333,2,0.016666666666666666,5,L,135
946,0.13333333333333333,1,0.13333333333333333,1,0.0,2,0.0,6,W,111
947,0.6666666666666666,1,0.6666666666666666,6,0.0,2,0.0,6,W,119
948,0.1,1,0.1,0,0.0,2,0.0,2,W,65
949,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,7,W,101
950,0.0,1,0.0,1,1.2333333333333334,2,0.6166666666666667,4,L,41
951,0.4666666666666667,1,0.4666666666666667,4,0.0,2,0.0,5,W,97
952,0.0,1,0.0,2,1.6666666666666665,2,0.8333333333333333,3,L,47
953,0.06666666666666667,1,0.06666666666666667,4,0.0,2,0.0,2,W,145
954,0.06666666666666667,1,0.06666666666666667,4,0.0,2,0.0,6,W,93
955,0.0,1,0.0,3,1.0333333333333334,2,0.5166666666666667,4,L,57
956,0.23333333333333334,1,0.23333333333333334,10,0.0,2,0.0,2,W,133
957,0.43333333333333335,1,0.43333333333333335,1,0.0,2,0.0,6,W,107
958,0.0,1,0.0,0,1.0666666666666667,2,0.5333333333333333,1,L,37
959,0.4,1,0.4,1,0.0,2,0.0,5,W,79
960,0.03333333333333333,1,0.03333333333333333,0,0.0,2,0.0,5,W,85
961,0.23333333333333334,1,0.23333333333333334,0,0.0,2,0.0,3,W,73
962,0.3,1,0.3,0,0.0,2,0.0,0,W,71
963,0.4,1,0.4,4,0.0,2,0.0,1,W,105
964,0.0,1,0.0,7,0.13333333333333333,2,0.06666666666666667,3,L,235
965,0.7666666666666667,1,0.7666666666666667,0,0.0,2,0.0,7,W,91
966,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,7,W,103
967,0.5666666666666667,1,0.5666666666666667,0,0.0,2,0.0,8,W,69
968,0.26666666666666666,1,0.26666666666666666,4,0.0,2,0.0,5,W,93
969,0.6,1,0.6,0,0.0,2,0.0,4,W,77
970,0.43333333333333335,1,0.43333333333333335,0,0.0,2,0.0,2,W,79
971,0.7333333333333333,1,0.7333333333333333,0,0.0,2,0.0,5,W,81
972,0.5666666666666667,1,0.5666666666666667,1,0.0,2,0.0,2,W,77
973,0.06666666666666667,1,0.06666666666666667,1,0.0,2,0.0,7,W,111
974,0.1,1,0.1,10,0.0,2,0.0,2,W,107
975,0.8333333333333334,1,0.8333333333333334,5,0.0,2,0.0,3,W,77
976,0.6,1,0.6,2,0.0,2,0.0,7,W,99
977,0.0,1,0.0,5,0.2,2,0.1,5,L,111
978,0.4666666666666667,1,0.4666666666666667,2,0.0,2,0.0,2,W,73
979,0.6333333333333333,1,0.6333333333333333,4,0.0,2,0.0,7,W,117
980,0.1,1,0.1,4,0.0,2,0.0,4,W,99
981,0.4666666666666667,1,0.4666666666666667,0,0.0,2,0.0,4,W,97
982,0.26666666666666666,1,0.26666666666666666,6,0.0,2,0.0,2,W,99
983,0.0,1,0.0,4,1.0333333333333334,2,0.5166666666666667,1,L,65
984,0.0,1,0.0,1,1.0666666666666667,2,0.5333333333333333,1,L,57
985,0.3333333333333333,1,0.3333333333333333,0,0.0,2,0.0,1,W,83
986,0.43333333333333335,1,0.43333333333333335,8,0.0,2,0.0,3,W,85
987,0.3,1,0.3,2,0.0,2,0.0,4,W,81
988,0.43333333333333335,1,0.43333333333333335,0,0.0,2,0.0,2,W,85
989,0.0,1,0.0,0,1.4333333333333333,2,0.7166666666666667,0,L,43
990,0.1,1,0.1,0,0.0,2,0.0,1,W,71
991,0.3333333333333333,1,0.3333333333333333,1,0.0,2,0.0,4,W,85
992,0.0,1,0.0,1,0.16666666666666666,2,0.08333333333333333,5,L,109
993,0.0,1,0.0,0,0.36666666666666664,2,0.18333333333333332,10,L,149
994,0.0,1,0.0,0,0.1,2,0.05,4,L,91
995,0.3333333333333333,1,0.3333333333333333,3,0.0,2,0.0,2,W,107
996,0.3,1,0.3,6,0.0,2,0.0,5,W,85
997,0.16666666666666666,1,0.16666666666666666,2,0.0,2,0.0,10,W,181
998,0.03333333333333333,1,0.03333333333333333,4,0.0,2,0.0,0,W,77
999,0.16666666666666666,1,0.16666666666666666,0,0.0,2,0.0,2,W,71
1000,0.23333333333333334,1,0.23333333333333334,1,0.0,2,0.0,5,W,77
