game_num,team_health,team_count,team_avg_health,team_resource,o_team_health,o_team_count,o_team_health_avg,o_team_resource,result,time_ticks
117,0.8333333333333334,1,0.8333333333333334,3,0.0,3,0.0,8,W,417
118,0.43333333333333335,1,0.43333333333333335,0,0.0,3,0.0,10,W,425
119,0.0,1,0.0,2,0.7,3,0.2333333333333333,9,L,539
120,0.7,1,0.7,5,0.0,3,0.0,7,W,339
121,0.7,1,0.7,0,0.0,3,0.0,8,W,305
122,0.8666666666666667,1,0.8666666666666667,0,0.0,3,0.0,10,W,489
123,0.7,1,0.7,0,0.0,3,0.0,10,W,391
124,0.7,1,0.7,5,0.0,3,0.0,6,W,197
125,0.6666666666666666,1,0.6666666666666666,7,0.0,3,0.0,6,W,605
126,0.9,1,0.9,0,0.0,3,0.0,10,W,411
127,0.8,1,0.8,1,0.0,3,0.0,7,W,265
128,0.36666666666666664,1,0.36666666666666664,6,0.0,3,0.0,6,W,361
129,0.6666666666666666,1,0.6666666666666666,3,0.0,3,0.0,8,W,751
130,0.5333333333333333,1,0.5333333333333333,7,0.0,3,0.0,7,W,451
131,0.9333333333333333,1,0.9333333333333333,5,0.0,3,0.0,7,W,379
132,0.6333333333333333,1,0.6333333333333333,0,0.0,3,0.0,10,W,435
133,1.0,1,1.0,5,0.0,3,0.0,6,W,413
134,0.7333333333333333,1,0.7333333333333333,1,0.0,3,0.0,7,W,309
135,1.0,1,1.0,1,0.0,3,0.0,8,W,331
136,0.26666666666666666,1,0.26666666666666666,0,0.0,3,0.0,10,W,675
137,0.9,1,0.9,2,0.0,3,0.0,9,W,257
138,0.0,1,0.0,0,1.0,3,0.3333333333333333,10,L,367
139,0.36666666666666664,1,0.36666666666666664,4,0.0,3,0.0,8,W,439
140,0.9,1,0.9,5,0.0,3,0.0,7,W,255
141,0.5666666666666667,1,0.5666666666666667,1,0.0,3,0.0,7,W,283
142,0.0,1,0.0,2,1.0,3,0.3333333333333333,4,L,231
143,0.0,1,0.0,2,0.4666666666666667,3,0.15555555555555556,11,L,411
144,0.3333333333333333,1,0.3333333333333333,4,0.0,3,0.0,8,W,365
145,0.8,1,0.8,0,0.0,3,0.0,10,W,131
146,0.5,1,0.5,2,0.0,3,0.0,9,W,471
147,0.0,1,0.0,8,0.6666666666666666,3,0.2222222222222222,6,L,279
148,0.3,1,0.3,2,0.0,3,0.0,9,W,211
149,0.3,1,0.3,0,0.0,3,0.0,7,W,217
150,0.8666666666666667,1,0.8666666666666667,8,0.0,3,0.0,5,W,269
151,0.0,1,0.0,3,0.6,3,0.19999999999999998,8,L,357
152,0.5333333333333333,1,0.5333333333333333,2,0.0,3,0.0,13,W,415
153,0.4,1,0.4,0,0.0,3,0.0,10,W,251
154,0.0,1,0.0,0,1.0,3,0.3333333333333333,10,L,499
155,0.8333333333333334,1,0.8333333333333334,5,0.0,3,0.0,7,W,229
